Gene ID	brain	liver	testis
ENSMUSG00000025962	4	3	5
ENSMUSG00000025967	66	81	26
ENSMUSG00000025968	24	22	12
ENSMUSG00000025971	5	4	3
ENSMUSG00000025978	7	0	8
ENSMUSG00000025979	23	9	3
ENSMUSG00000025980	102	265	18
ENSMUSG00000025986	21	1	13
ENSMUSG00000025991	0	1217	0
ENSMUSG00000026000	18	3	51
ENSMUSG00000026005	14	16	4
ENSMUSG00000026018	8	0	29
ENSMUSG00000026019	6	3	27
ENSMUSG00000026020	7	6	15
ENSMUSG00000026021	86	24	61
ENSMUSG00000026024	5	12	3
ENSMUSG00000026029	2	15	2
ENSMUSG00000026032	181	106	48
ENSMUSG00000026035	4	2	3
ENSMUSG00000026036	3	2	1
ENSMUSG00000026043	0.9	4	4
ENSMUSG00000026047	3	3	0.8
ENSMUSG00000026049	2	3	49
ENSMUSG00000026063	0	0	19
ENSMUSG00000026064	27	26	24
ENSMUSG00000026078	15	11	3
ENSMUSG00000026083	33	30	81
ENSMUSG00000026087	19	17	17
ENSMUSG00000026088	5	5	1
ENSMUSG00000026094	1	2	7
ENSMUSG00000026097	2	4	0.5
ENSMUSG00000026102	7	2	5
ENSMUSG00000026103	16	0.7	2
ENSMUSG00000026112	12	17	9
ENSMUSG00000026126	0	0	0
ENSMUSG00000026131	4	1	1
ENSMUSG00000026134	2	0	6
ENSMUSG00000026142	0.6	1	8
ENSMUSG00000026150	19	3	22
ENSMUSG00000026155	18	8	59
ENSMUSG00000026158	30	5	0
ENSMUSG00000026170	4	176	3
ENSMUSG00000026171	18	5	34
ENSMUSG00000026172	12	7	3
ENSMUSG00000026174	9	5	10
ENSMUSG00000026175	0	0	0
ENSMUSG00000026179	17	8	7
ENSMUSG00000026181	8	4	4
ENSMUSG00000026187	15	15	11
ENSMUSG00000026189	2	68	0.7
ENSMUSG00000026192	4	3	1
ENSMUSG00000026193	4	93	1
ENSMUSG00000026197	8	9	0.9
ENSMUSG00000026198	0	1	0.5
ENSMUSG00000026200	0.9	0	13
ENSMUSG00000026201	10	12	13
ENSMUSG00000026202	66	30	22
ENSMUSG00000026203	30	19	58
ENSMUSG00000026207	5	0	0
ENSMUSG00000026208	0.8	1	2
ENSMUSG00000026209	8	11	26
ENSMUSG00000026211	1	0	2
ENSMUSG00000026213	3	0.5	2
ENSMUSG00000026219	12	10	60
ENSMUSG00000026223	253	11	23
ENSMUSG00000026227	3	16	0
ENSMUSG00000026229	21	19	11
ENSMUSG00000026234	48	29	16
ENSMUSG00000026235	21	0	0
ENSMUSG00000026238	187	122	46
ENSMUSG00000026239	19	2	38
ENSMUSG00000026240	3	1	2
ENSMUSG00000026245	29	15	22
ENSMUSG00000026248	23	17	10
ENSMUSG00000026254	6	8	27
ENSMUSG00000026255	14	0	131
ENSMUSG00000026260	46	36	10
ENSMUSG00000026274	0	0	11
ENSMUSG00000026275	13	3	12
ENSMUSG00000026276	12	18	25
ENSMUSG00000026277	37	8	32
ENSMUSG00000026279	3	2	25
ENSMUSG00000026281	9	5	17
ENSMUSG00000026295	0	61	0
ENSMUSG00000026304	0	8	0
ENSMUSG00000026305	17	10	0.5
ENSMUSG00000026309	9	6	3
ENSMUSG00000026313	2	0	0.8
ENSMUSG00000026315	1	0	0
ENSMUSG00000026335	16	2	2
ENSMUSG00000026339	2	1	5
ENSMUSG00000026341	50	20	9
ENSMUSG00000026347	4	0	0
ENSMUSG00000026348	0	49	0
ENSMUSG00000026355	3	2	5
ENSMUSG00000026356	13	21	23
ENSMUSG00000026361	3	2	4
ENSMUSG00000026365	5	174	0.8
ENSMUSG00000026374	12	6	5
ENSMUSG00000026383	0	6	2
ENSMUSG00000026385	303	1716	68
ENSMUSG00000026388	1	0	4
ENSMUSG00000026390	0	5	0
ENSMUSG00000026393	10	10	1
ENSMUSG00000026399	2	5	5
ENSMUSG00000026405	0	105	0
ENSMUSG00000026413	0	0	0.6
ENSMUSG00000026417	0	261	0
ENSMUSG00000026421	155	6	9
ENSMUSG00000026424	53	0	0
ENSMUSG00000026425	6	2	3
ENSMUSG00000026426	72	6	5
ENSMUSG00000026427	3	3	2
ENSMUSG00000026429	0	0	7
ENSMUSG00000026434	14	10	3
ENSMUSG00000026439	14	6	3
ENSMUSG00000026442	17	0	0
ENSMUSG00000026456	3	1	4
ENSMUSG00000026463	8	0.5	4
ENSMUSG00000026473	337	100	101
ENSMUSG00000026480	0.5	0	0
ENSMUSG00000026483	0	0	3
ENSMUSG00000026484	7	7	16
ENSMUSG00000026489	5	57	2
ENSMUSG00000026490	10	2	2
ENSMUSG00000026491	4	7	32
ENSMUSG00000026495	9	3	55
ENSMUSG00000026500	5	6	3
ENSMUSG00000026502	2	3	3
ENSMUSG00000026509	19	9	2
ENSMUSG00000026511	14	16	28
ENSMUSG00000026516	4	2	3
ENSMUSG00000026519	9	3	0
ENSMUSG00000026520	8	1	3
ENSMUSG00000026527	19	0	0
ENSMUSG00000026532	0	0	5
ENSMUSG00000026542	0	145	0
ENSMUSG00000026544	4	7	3
ENSMUSG00000026547	9	11	2
ENSMUSG00000026553	25	26	13
ENSMUSG00000026554	11	9	10
ENSMUSG00000026558	5	2	12
ENSMUSG00000026563	3	1	2
ENSMUSG00000026567	0	0	35
ENSMUSG00000026568	11	13	29
ENSMUSG00000026571	22	7	61
ENSMUSG00000026574	0	3	2
ENSMUSG00000026576	601	28	10
ENSMUSG00000026579	2	87	3
ENSMUSG00000026581	0	0	0.6
ENSMUSG00000026585	97	3	100
ENSMUSG00000026589	0	14	0
ENSMUSG00000026594	4	2	30
ENSMUSG00000026600	4	0	4
ENSMUSG00000026602	0	0	0
ENSMUSG00000026615	7	13	7
ENSMUSG00000026617	20	22	6
ENSMUSG00000026618	9	11	7
ENSMUSG00000026620	20	0	1
ENSMUSG00000026621	0	204	0
ENSMUSG00000026623	31	26	13
ENSMUSG00000026626	12	20	5
ENSMUSG00000026627	4	0.5	8
ENSMUSG00000026638	0	7	2
ENSMUSG00000026639	0	0	1
ENSMUSG00000026640	5	2	1
ENSMUSG00000026643	14	4	13
ENSMUSG00000026650	6	0	2546
ENSMUSG00000026655	3	10	49
ENSMUSG00000026662	3	5	2
ENSMUSG00000026664	68	970	6
ENSMUSG00000026672	8	33	72
ENSMUSG00000026675	3	10	0.5
ENSMUSG00000026688	27	2	2
ENSMUSG00000026691	0	0	0
ENSMUSG00000026692	0	2	0
ENSMUSG00000026694	1	0.9	0.9
ENSMUSG00000026696	23	5	14
ENSMUSG00000026709	3	2	1
ENSMUSG00000026712	1	10	4
ENSMUSG00000026715	0	141	0
ENSMUSG00000026718	10	3	2
ENSMUSG00000026721	4	1	2
ENSMUSG00000026723	2	0.6	2
ENSMUSG00000026726	0	0	0
ENSMUSG00000026728	15	8	21
ENSMUSG00000026730	16	18	0
ENSMUSG00000026737	28	1	0.7
ENSMUSG00000026740	2	5	2
ENSMUSG00000026743	4	3	23
ENSMUSG00000026748	6	0	0.7
ENSMUSG00000026750	103	96	86
ENSMUSG00000026753	13	8	8
ENSMUSG00000026754	8	7	10
ENSMUSG00000026755	27	11	29
ENSMUSG00000026764	174	0	8
ENSMUSG00000026767	5	7	3
ENSMUSG00000026768	1	0.9	0
ENSMUSG00000026775	25	29	40
ENSMUSG00000026782	17	0.5	3
ENSMUSG00000026786	0.7	0	1
ENSMUSG00000026787	28	0	0
ENSMUSG00000026791	3	1	6
ENSMUSG00000026792	6	2	3
ENSMUSG00000026796	5	0.7	0.5
ENSMUSG00000026797	256	0.9	6
ENSMUSG00000026798	3	1	12
ENSMUSG00000026807	1	0	129
ENSMUSG00000026809	0.6	0	278
ENSMUSG00000026814	3	6	0.7
ENSMUSG00000026817	53	0	171
ENSMUSG00000026820	3	1	0.6
ENSMUSG00000026821	18	0	37
ENSMUSG00000026822	2	1	77
ENSMUSG00000026824	22	0	0
ENSMUSG00000026827	16	6	166
ENSMUSG00000026830	35	0.8	0
ENSMUSG00000026837	2	0.5	1
ENSMUSG00000026840	0.5	0	1
ENSMUSG00000026848	6	5	3
ENSMUSG00000026849	14	15	4
ENSMUSG00000026851	39	13	15
ENSMUSG00000026853	5	3	73
ENSMUSG00000026857	4	1	8
ENSMUSG00000026858	9	3	0.7
ENSMUSG00000026864	185	599	160
ENSMUSG00000026867	12	8	8
ENSMUSG00000026869	13	10	4
ENSMUSG00000026874	0	199	0
ENSMUSG00000026878	46	27	8
ENSMUSG00000026879	29	4	21
ENSMUSG00000026880	2	16	8
ENSMUSG00000026887	14	18	30
ENSMUSG00000026893	7	3	7
ENSMUSG00000026895	90	55	41
ENSMUSG00000026896	0.8	6	0
ENSMUSG00000026914	96	65	39
ENSMUSG00000026917	6	7	10
ENSMUSG00000026918	6	5	30
ENSMUSG00000026922	0	61	37
ENSMUSG00000026926	19	17	32
ENSMUSG00000026930	7	0	3
ENSMUSG00000026933	12	2	35
ENSMUSG00000026946	4	14	1
ENSMUSG00000026956	3	0.7	0.5
ENSMUSG00000026958	8	8	0.5
ENSMUSG00000026960	4	5	34
ENSMUSG00000026965	27	11	13
ENSMUSG00000026966	26	8	38
ENSMUSG00000026971	0	0	0
ENSMUSG00000026972	2	0.6	1
ENSMUSG00000026979	0	0	0
ENSMUSG00000026980	0	0.5	0
ENSMUSG00000026986	21	28	1
ENSMUSG00000026994	0.7	0	69
ENSMUSG00000026999	2	0	9
ENSMUSG00000027002	104	25	10
ENSMUSG00000027006	19	8	21
ENSMUSG00000027010	27	3	0.5
ENSMUSG00000027011	27	9	10
ENSMUSG00000027012	33	12	34
ENSMUSG00000027018	17	7	32
ENSMUSG00000027030	20	0.6	77
ENSMUSG00000027035	5	1	0.8
ENSMUSG00000027048	0	176	0.6
ENSMUSG00000027067	35	21	41
ENSMUSG00000027070	0	0	0
ENSMUSG00000027073	0	0	0.8
ENSMUSG00000027074	0	4	0
ENSMUSG00000027075	0	0.9	0
ENSMUSG00000027076	28	14	10
ENSMUSG00000027077	0	0	4
ENSMUSG00000027078	1	13	0.6
ENSMUSG00000027080	16	8	15
ENSMUSG00000027087	11	5	0.8
ENSMUSG00000027088	7	5	87
ENSMUSG00000027091	77	52	59
ENSMUSG00000027099	16	17	15
ENSMUSG00000027108	63	24	14
ENSMUSG00000027111	2	0	1
ENSMUSG00000027131	32	11	15
ENSMUSG00000027133	17	16	29
ENSMUSG00000027134	18	0	7
ENSMUSG00000027162	21	15	14
ENSMUSG00000027163	10	5	7
ENSMUSG00000027165	16	6	59
ENSMUSG00000027167	3	3	2
ENSMUSG00000027170	40	37	41
ENSMUSG00000027175	1	0	0.5
ENSMUSG00000027176	10	5	8
ENSMUSG00000027184	21	23	27
ENSMUSG00000027185	6	5	9
ENSMUSG00000027187	17	692	3
ENSMUSG00000027193	24	15	15
ENSMUSG00000027195	40	85	6
ENSMUSG00000027199	44	3	28
ENSMUSG00000027204	0.7	0	0.5
ENSMUSG00000027206	60	30	37
ENSMUSG00000027207	4	2	3
ENSMUSG00000027215	16	24	7
ENSMUSG00000027219	0	0	0
ENSMUSG00000027222	9	21	20
ENSMUSG00000027227	9	249	538
ENSMUSG00000027236	7	10	11
ENSMUSG00000027245	1	0.7	1
ENSMUSG00000027247	8	2	3
ENSMUSG00000027248	171	365	197
ENSMUSG00000027249	0	401	0
ENSMUSG00000027253	4	1	0
ENSMUSG00000027254	61	0	0
ENSMUSG00000027255	5	14	7
ENSMUSG00000027257	8	9	2
ENSMUSG00000027261	0	181	0.5
ENSMUSG00000027270	49	0	0
ENSMUSG00000027272	5	3	3
ENSMUSG00000027273	445	0	0
ENSMUSG00000027282	13	21	52
ENSMUSG00000027287	5	18	17
ENSMUSG00000027293	4	2	2
ENSMUSG00000027296	79	0	4
ENSMUSG00000027304	21	8	19
ENSMUSG00000027306	0.9	0	13
ENSMUSG00000027309	10	3	6
ENSMUSG00000027312	10	4	0.8
ENSMUSG00000027315	0	0	2
ENSMUSG00000027323	0	0	2
ENSMUSG00000027324	1	0	1
ENSMUSG00000027327	7	0	57
ENSMUSG00000027329	3	0	13
ENSMUSG00000027332	12	30	6
ENSMUSG00000027339	6	0	1
ENSMUSG00000027340	13	1	0
ENSMUSG00000027341	7	4	10
ENSMUSG00000027342	13	8	32
ENSMUSG00000027344	0	0	87
ENSMUSG00000027346	19	9	7
ENSMUSG00000027347	79	0	0
ENSMUSG00000027349	20	5	12
ENSMUSG00000027350	307	0	8
ENSMUSG00000027357	24	34	51
ENSMUSG00000027359	4	279	0.5
ENSMUSG00000027363	26	22	107
ENSMUSG00000027367	15	17	5
ENSMUSG00000027374	9	9	4
ENSMUSG00000027384	31	4	6
ENSMUSG00000027394	9	0.9	0
ENSMUSG00000027395	2	2	0.8
ENSMUSG00000027404	49	38	49
ENSMUSG00000027405	23	6	4
ENSMUSG00000027419	38	0	0.6
ENSMUSG00000027422	10	63	25
ENSMUSG00000027423	32	15	9
ENSMUSG00000027427	3	2	2
ENSMUSG00000027428	9	5	1
ENSMUSG00000027429	7	11	5
ENSMUSG00000027430	29	6	8
ENSMUSG00000027435	1	0.9	0
ENSMUSG00000027438	70	0	0.5
ENSMUSG00000027442	0	0	220
ENSMUSG00000027443	0	0	86
ENSMUSG00000027447	655	49	56
ENSMUSG00000027452	7	0	2
ENSMUSG00000027454	0.8	2	15
ENSMUSG00000027455	18	10	5
ENSMUSG00000027463	0.7	0	8
ENSMUSG00000027465	8	4	56
ENSMUSG00000027466	9	4	4
ENSMUSG00000027472	21	10	9
ENSMUSG00000027475	16	3	65
ENSMUSG00000027479	15	6	13
ENSMUSG00000027488	8	2	1
ENSMUSG00000027495	7	26	3
ENSMUSG00000027496	1	2	91
ENSMUSG00000027498	4	4	24
ENSMUSG00000027499	41	0	0.6
ENSMUSG00000027500	88	0	0
ENSMUSG00000027502	34	33	37
ENSMUSG00000027508	3	0.7	0.6
ENSMUSG00000027509	11	5	22
ENSMUSG00000027510	0.5	0.6	2
ENSMUSG00000027513	0	570	0
ENSMUSG00000027514	0	1	0.5
ENSMUSG00000027519	6	4	14
ENSMUSG00000027522	29	11	12
ENSMUSG00000027528	1	0	533
ENSMUSG00000027533	48	115	3
ENSMUSG00000027540	6	3	10
ENSMUSG00000027546	38	4	8
ENSMUSG00000027556	0	2	0
ENSMUSG00000027559	0	535	11
ENSMUSG00000027562	112	2	85
ENSMUSG00000027566	37	35	10
ENSMUSG00000027569	6	2	20
ENSMUSG00000027573	15	12	17
ENSMUSG00000027575	12	4	5
ENSMUSG00000027580	0	7	0
ENSMUSG00000027581	341	0	0
ENSMUSG00000027597	4	194	4
ENSMUSG00000027598	7	8	4
ENSMUSG00000027599	20	9	3
ENSMUSG00000027602	98	14	122
ENSMUSG00000027603	17	0	4
ENSMUSG00000027605	5	40	6
ENSMUSG00000027610	4	7	0.9
ENSMUSG00000027611	0.5	0	0
ENSMUSG00000027613	9	8	8
ENSMUSG00000027615	2	1	0.6
ENSMUSG00000027628	8	4	6
ENSMUSG00000027630	10	5	9
ENSMUSG00000027634	48	2	14
ENSMUSG00000027642	38	46	86
ENSMUSG00000027646	17	0	2
ENSMUSG00000027649	18	7	69
ENSMUSG00000027650	4	2	5
ENSMUSG00000027651	5	4	2
ENSMUSG00000027665	13	8	5
ENSMUSG00000027668	20	13	14
ENSMUSG00000027669	2	0	0
ENSMUSG00000027671	4	6	34
ENSMUSG00000027673	34	23	25
ENSMUSG00000027674	16	0	9
ENSMUSG00000027676	3	0	41
ENSMUSG00000027679	6	9	4
ENSMUSG00000027690	0	27	0
ENSMUSG00000027692	8	0	1
ENSMUSG00000027698	18	2	0
ENSMUSG00000027702	0.9	0	261
ENSMUSG00000027706	62	45	12
ENSMUSG00000027708	6	6	60
ENSMUSG00000027709	3	10	0.9
ENSMUSG00000027710	7	5	3
ENSMUSG00000027712	77	93	15
ENSMUSG00000027714	12	5	9
ENSMUSG00000027715	0	0	1
ENSMUSG00000027719	0	0	72
ENSMUSG00000027722	4	1	29
ENSMUSG00000027739	6	2	3
ENSMUSG00000027746	12	11	3
ENSMUSG00000027752	6	3	4
ENSMUSG00000027761	0	257	0
ENSMUSG00000027763	5	4	0.8
ENSMUSG00000027770	10	6	6
ENSMUSG00000027774	12	24	7
ENSMUSG00000027782	13	10	33
ENSMUSG00000027784	12	1	2
ENSMUSG00000027787	6	6	11
ENSMUSG00000027792	1	20	0
ENSMUSG00000027797	56	0	0.6
ENSMUSG00000027799	9	0	0.8
ENSMUSG00000027800	3	3	0.7
ENSMUSG00000027804	38	27	19
ENSMUSG00000027805	151	0.9	39
ENSMUSG00000027809	5	35	3
ENSMUSG00000027810	5	4	1
ENSMUSG00000027811	0.6	0.5	20
ENSMUSG00000027820	0.9	2	0.9
ENSMUSG00000027822	8	20	7
ENSMUSG00000027823	12	10	51
ENSMUSG00000027827	12	0	0.5
ENSMUSG00000027835	21	12	18
ENSMUSG00000027854	5	1	1
ENSMUSG00000027858	30	0	0
ENSMUSG00000027861	2	0	2
ENSMUSG00000027864	3	0	0
ENSMUSG00000027865	10	11	9
ENSMUSG00000027867	0	0	41
ENSMUSG00000027869	0	0	15
ENSMUSG00000027870	0	0	1
ENSMUSG00000027871	0	0	22
ENSMUSG00000027875	2	257	22
ENSMUSG00000027879	18	17	8
ENSMUSG00000027882	8	9	3
ENSMUSG00000027884	10	20	6
ENSMUSG00000027887	0	0	0
ENSMUSG00000027889	8	4	0.7
ENSMUSG00000027893	69	20	10
ENSMUSG00000027894	23	0	0
ENSMUSG00000027905	6	3	105
ENSMUSG00000027907	5	3	6
ENSMUSG00000027931	0.8	2	7
ENSMUSG00000027933	9	4	3
ENSMUSG00000027935	5	3	5
ENSMUSG00000027936	4	4	2
ENSMUSG00000027939	0	0	17
ENSMUSG00000027940	25	17	16
ENSMUSG00000027944	26	34	35
ENSMUSG00000027952	39	67	12
ENSMUSG00000027957	1	5	2
ENSMUSG00000027962	4	3	5
ENSMUSG00000027963	36	3	7
ENSMUSG00000027968	13	7	276
ENSMUSG00000027984	5	34	6
ENSMUSG00000027993	13	2	0
ENSMUSG00000027997	0.8	3	2
ENSMUSG00000027998	20	14	20
ENSMUSG00000027999	6	2	11
ENSMUSG00000028001	0	2484	0
ENSMUSG00000028003	0	4	2
ENSMUSG00000028005	40	2	0
ENSMUSG00000028007	3	4	2
ENSMUSG00000028011	0.7	626	0
ENSMUSG00000028013	7	6	12
ENSMUSG00000028016	1	0.6	2
ENSMUSG00000028024	0.8	19	0
ENSMUSG00000028032	32	10	3
ENSMUSG00000028034	8	4	4
ENSMUSG00000028035	14	8	43
ENSMUSG00000028047	3	0	6
ENSMUSG00000028048	11	7	4
ENSMUSG00000028049	11	9	10
ENSMUSG00000028062	65	61	20
ENSMUSG00000028063	7	6	4
ENSMUSG00000028064	6	10	6
ENSMUSG00000028066	0.9	3	3
ENSMUSG00000028070	23	18	15
ENSMUSG00000028081	290	265	93
ENSMUSG00000028085	4	8	5
ENSMUSG00000028088	0.8	143	0
ENSMUSG00000028089	3	3	35
ENSMUSG00000028093	2	3	0.9
ENSMUSG00000028096	4	4	3
ENSMUSG00000028098	38	20	10
ENSMUSG00000028099	8	8	16
ENSMUSG00000028102	6	4	10
ENSMUSG00000028107	8	6	8
ENSMUSG00000028108	2	16	2
ENSMUSG00000028109	0	0	84
ENSMUSG00000028124	10	31	5
ENSMUSG00000028126	9	2	4
ENSMUSG00000028127	16	98	4
ENSMUSG00000028134	12	1	13
ENSMUSG00000028138	13	78	6
ENSMUSG00000028140	20	19	11
ENSMUSG00000028145	11	11	11
ENSMUSG00000028156	28	11	75
ENSMUSG00000028158	2	56	4
ENSMUSG00000028159	1	0	10
ENSMUSG00000028161	137	3	13
ENSMUSG00000028163	2	2	0.9
ENSMUSG00000028165	9	6	2
ENSMUSG00000028167	0.6	2	0
ENSMUSG00000028179	3	257	0
ENSMUSG00000028184	6	3	3
ENSMUSG00000028186	0	477	0
ENSMUSG00000028191	4	3	2
ENSMUSG00000028194	16	18	2
ENSMUSG00000028199	2	6	0.8
ENSMUSG00000028207	4	3	0
ENSMUSG00000028221	28	7	2
ENSMUSG00000028222	43	0	0
ENSMUSG00000028223	5	33	3
ENSMUSG00000028228	2	7	0.5
ENSMUSG00000028229	5	10	0.7
ENSMUSG00000028232	12	4	2
ENSMUSG00000028233	6	4	1
ENSMUSG00000028234	22	22	52
ENSMUSG00000028240	0	21	0
ENSMUSG00000028245	6	3	8
ENSMUSG00000028247	5	4	3
ENSMUSG00000028249	25	9	6
ENSMUSG00000028251	19	13	4
ENSMUSG00000028252	11	6	5
ENSMUSG00000028259	0	0	86
ENSMUSG00000028261	18	16	2
ENSMUSG00000028264	0	0	219
ENSMUSG00000028268	3	3	0.5
ENSMUSG00000028270	4	4	0.9
ENSMUSG00000028271	11	7	24
ENSMUSG00000028273	3	6	0.8
ENSMUSG00000028274	4	2	2
ENSMUSG00000028277	22	10	105
ENSMUSG00000028284	8	7	8
ENSMUSG00000028291	66	25	187
ENSMUSG00000028292	9	6	12
ENSMUSG00000028293	11	15	3
ENSMUSG00000028295	6	3	28
ENSMUSG00000028307	2	1445	0
ENSMUSG00000028309	13	7	5
ENSMUSG00000028310	0	0	170
ENSMUSG00000028312	2	1	9
ENSMUSG00000028322	14	17	88
ENSMUSG00000028328	7	0	9
ENSMUSG00000028330	23	12	119
ENSMUSG00000028332	0	0	43
ENSMUSG00000028333	60	54	59
ENSMUSG00000028339	1	0	2
ENSMUSG00000028343	20	44	19
ENSMUSG00000028345	5	2	29
ENSMUSG00000028348	0	0	1
ENSMUSG00000028351	41	0	0
ENSMUSG00000028354	10	0	3
ENSMUSG00000028356	0	1603	0.6
ENSMUSG00000028364	0.9	0	0.6
ENSMUSG00000028367	22	44	3
ENSMUSG00000028369	0	0	0
ENSMUSG00000028378	1	2	9
ENSMUSG00000028383	18	28	83
ENSMUSG00000028385	6	1	0
ENSMUSG00000028393	7	31	9
ENSMUSG00000028398	29	25	26
ENSMUSG00000028405	8	62	3
ENSMUSG00000028410	29	28	12
ENSMUSG00000028412	16	10	1
ENSMUSG00000028419	123	78	50
ENSMUSG00000028420	15	19	11
ENSMUSG00000028426	44	47	75
ENSMUSG00000028427	0.9	0	71
ENSMUSG00000028431	9	2	2
ENSMUSG00000028433	8	3	40
ENSMUSG00000028435	0	0	0.6
ENSMUSG00000028439	27	0.8	9
ENSMUSG00000028443	22	12	12
ENSMUSG00000028444	23	0	0.7
ENSMUSG00000028447	62	15	32
ENSMUSG00000028452	33	46	28
ENSMUSG00000028455	19	15	3
ENSMUSG00000028458	6	1	74
ENSMUSG00000028459	0	0.8	0
ENSMUSG00000028465	4	6	4
ENSMUSG00000028467	20	2	22
ENSMUSG00000028470	11	23	3
ENSMUSG00000028476	2	0.9	2
ENSMUSG00000028479	5	18	0.5
ENSMUSG00000028480	2	0.5	0.8
ENSMUSG00000028484	56	10	77
ENSMUSG00000028488	49	0	2
ENSMUSG00000028494	1	48	10
ENSMUSG00000028495	156	159	109
ENSMUSG00000028514	5	8	5
ENSMUSG00000028517	82	25	5
ENSMUSG00000028518	5	11	0
ENSMUSG00000028527	8	9	1
ENSMUSG00000028528	35	0	0
ENSMUSG00000028540	3	0.5	2
ENSMUSG00000028544	0	0	0
ENSMUSG00000028546	23	0	0
ENSMUSG00000028552	26	7	19
ENSMUSG00000028553	0	433	0
ENSMUSG00000028557	52	26	10
ENSMUSG00000028559	9	18	19
ENSMUSG00000028567	15	13	16
ENSMUSG00000028568	22	15	35
ENSMUSG00000028572	6	13	126
ENSMUSG00000028573	3	17	0.7
ENSMUSG00000028576	24	5	210
ENSMUSG00000028577	8	11	5
ENSMUSG00000028582	4	1	6
ENSMUSG00000028597	2	0	0
ENSMUSG00000028601	4	64	0.7
ENSMUSG00000028603	39	1673	11
ENSMUSG00000028607	2	28	16
ENSMUSG00000028608	8	4	10
ENSMUSG00000028609	60	68	50
ENSMUSG00000028610	0	0	156
ENSMUSG00000028614	3	2	5
ENSMUSG00000028618	120	111	34
ENSMUSG00000028622	6	4	10
ENSMUSG00000028633	13	1	5
ENSMUSG00000028636	5	14	4
ENSMUSG00000028639	76	121	640
ENSMUSG00000028641	2	4	3
ENSMUSG00000028645	57	5	3
ENSMUSG00000028646	30	18	19
ENSMUSG00000028647	5	10	44
ENSMUSG00000028648	60	25	27
ENSMUSG00000028651	5	4	7
ENSMUSG00000028656	67	22	28
ENSMUSG00000028657	22	6	40
ENSMUSG00000028664	1	0	0
ENSMUSG00000028668	6	9	9
ENSMUSG00000028669	33	9	25
ENSMUSG00000028670	24	14	5
ENSMUSG00000028671	4	7	1
ENSMUSG00000028672	18	89	5
ENSMUSG00000028673	15	25	40
ENSMUSG00000028678	0	0	98
ENSMUSG00000028681	0	0	3
ENSMUSG00000028684	20	29	5
ENSMUSG00000028688	2	1	6
ENSMUSG00000028691	22	112	10
ENSMUSG00000028692	128	140	34
ENSMUSG00000028693	8	7	373
ENSMUSG00000028701	3	0	1
ENSMUSG00000028703	3	2	17
ENSMUSG00000028713	0	5	0
ENSMUSG00000028715	0	3	0
ENSMUSG00000028716	0	2	26
ENSMUSG00000028717	1	0	0
ENSMUSG00000028730	0.9	0	105
ENSMUSG00000028737	1	15	0.5
ENSMUSG00000028741	14	8	40
ENSMUSG00000028743	11	62	14
ENSMUSG00000028745	62	23	88
ENSMUSG00000028755	4	6	0
ENSMUSG00000028757	33	34	38
ENSMUSG00000028758	5	0	83
ENSMUSG00000028759	27	13	4
ENSMUSG00000028766	1	2	1
ENSMUSG00000028771	16	14	5
ENSMUSG00000028773	95	0	142
ENSMUSG00000028779	14	7	10
ENSMUSG00000028785	185	0	1
ENSMUSG00000028788	33	31	31
ENSMUSG00000028790	22	5	12
ENSMUSG00000028797	12	7	5
ENSMUSG00000028798	40	35	39
ENSMUSG00000028800	7	6	43
ENSMUSG00000028803	11	1	0.5
ENSMUSG00000028820	50	32	41
ENSMUSG00000028822	65	43	11
ENSMUSG00000028830	7	3	11
ENSMUSG00000028832	401	4	132
ENSMUSG00000028833	157	2	1
ENSMUSG00000028837	35	35	20
ENSMUSG00000028840	1	0	0
ENSMUSG00000028842	3	0.8	0.5
ENSMUSG00000028843	53	4	14
ENSMUSG00000028845	2	0	349
ENSMUSG00000028847	66	27	14
ENSMUSG00000028849	82	14	3
ENSMUSG00000028851	216	81	141
ENSMUSG00000028854	6	1	7
ENSMUSG00000028857	18	3	7
ENSMUSG00000028861	30	29	35
ENSMUSG00000028868	3	3	18
ENSMUSG00000028869	31	16	37
ENSMUSG00000028874	0	0.6	0
ENSMUSG00000028879	49	9	14
ENSMUSG00000028882	16	5	8
ENSMUSG00000028885	0	0	1
ENSMUSG00000028889	7	4	7
ENSMUSG00000028896	2	1	43
ENSMUSG00000028901	3	1	2
ENSMUSG00000028902	32	16	57
ENSMUSG00000028906	5	18	3
ENSMUSG00000028910	5	6	3
ENSMUSG00000028914	4	3	1
ENSMUSG00000028923	8	2	6
ENSMUSG00000028927	5	0	0
ENSMUSG00000028931	46	0	3
ENSMUSG00000028936	43	54	31
ENSMUSG00000028943	0	0	9
ENSMUSG00000028944	22	6	67
ENSMUSG00000028945	14	5	2
ENSMUSG00000028953	44	17	95
ENSMUSG00000028954	21	7	22
ENSMUSG00000028955	10	3	16
ENSMUSG00000028960	18	8	5
ENSMUSG00000028961	6	9	4
ENSMUSG00000028964	40	43	19
ENSMUSG00000028969	66	10	13
ENSMUSG00000028973	5	3	4
ENSMUSG00000028974	8	3	2
ENSMUSG00000028975	3	3	2
ENSMUSG00000028978	2	0.5	1
ENSMUSG00000028980	0.7	52	1
ENSMUSG00000028988	11	4	2
ENSMUSG00000028990	6	4	21
ENSMUSG00000028991	9	3	16
ENSMUSG00000028992	2	5	7
ENSMUSG00000028995	2	1	12
ENSMUSG00000028996	0	0	0.7
